1   2.0
2   0.5
3   0.5
4   0.5
5   0.5
6   0.5
7   0.3
8   0.3
9   0.3
10  0.2
11  0.2
12  0.2
13  0.2
14  0.2
15  0.2
16  0.2
17  0.2
18  0.2
19  0.2

!  Original height grid is
           0   68.235349773376043 
           1   24.682240931874389     
           2   18.071160360612652     
           3   13.019892700919526     
           4   10.598226492018146     
           5   8.9831448783200933     
           6   7.9809632484608484     
           7   7.0761252743176097     
           8   6.2504440163042325     
           9   5.4914186961988509     
          10   4.7887730684868135     
          11   4.1331865373333070     
          12   3.5177197947322592     
          13   2.9375585045218453     
          14   2.3885864926417271     
          15   1.8670663161968590     
          16   1.3697452493257243     
          17  0.89339935659068703     
          18  0.43695212251630350     
          19   0.0000000000000000     
