           0   70.0000
           0   65.0000
           0   60.0000
           0   55.0000
           0   50.0000
           0   45.0000
           0   40.0000
           0   35.0000
           0   30.0000
           0   25.0000
           0   20.0000
           0   15.0000
           0   10.0000
           0    9.5000
           0    9.0000
           0    8.5000
           0    8.0000
           0    7.5000
           0    7.0000
           0    6.5000
           0    6.0000
           0    5.5000
           0    5.0000
           0    4.5000
           0    4.0000
           0    3.5000
           0    3.0000
           0    2.5000
           0    2.0000
           0    1.5000
           0    1.0000
           0    0.9000
           0    0.7000
           0    0.5000
           0    0.3000
           0    0.1000
           0    0.0800
           0    0.0600
           0    0.0400
           0    0.0200
           0    0.0000
