           0   10.0000
           0    9.8000
           0    9.6000
           0    9.4000
           0    9.2000
           0    9.0000
           0    8.8000
           0    8.6000
           0    8.4000
           0    8.2000
           0    8.0000
           0    7.8000
           0    7.6000
           0    7.4000
           0    7.2000
           0    7.0000
           0    6.8000
           0    6.6000
           0    6.4000
           0    6.2000
           0    6.0000
           0    5.8000
           0    5.6000
           0    5.4000
           0    5.2000
           0    5.0000
           0    4.8000
           0    4.6000
           0    4.4000
           0    4.2000
           0    4.0000
           0    3.8000
           0    3.6000
           0    3.4000
           0    3.2000
           0    3.0000
           0    2.8000
           0    2.6000
           0    2.4000
           0    2.2000
           0    2.0000
           0    1.8000
           0    1.6000
           0    1.4000
           0    1.2000
           0    1.0000
           0    0.8000
           0    0.6000
           0    0.4000
           0    0.2000
           0    0.0000
