229	22900	219.55	34.7609
230	23000	219.65	34.2243
231	23100	219.75	33.6963
232	23200	219.85	33.1766
233	23300	219.95	32.6651
234	23400	220.05	32.1618
235	23500	220.15	31.6665
236	23600	220.25	31.179
237	23700	220.35	30.6992
238	23800	220.45	30.227
239	23900	220.55	29.7623
240	24000	220.65	29.3049
241	24100	220.75	28.8548
242	24200	220.85	28.4118
243	24300	220.95	27.9758
244	24400	221.05	27.5466
245	24500	221.15	27.1242
246	24600	221.25	26.7085
247	24700	221.35	26.2994
248	24800	221.45	25.8967
249	24900	221.55	25.5003
250	25000	221.65	25.1102
251	25100	221.75	24.7263
252	25200	221.85	24.3483
253	25300	221.95	23.9763
254	25400	222.05	23.6102
255	25500	222.15	23.2498
256	25600	222.25	22.8951
257	25700	222.35	22.5459
258	25800	222.45	22.2022
259	25900	222.55	21.8639
260	26000	222.65	21.5309
261	26100	222.75	21.2032
262	26200	222.85	20.8805
263	26300	222.95	20.5629
264	26400	223.05	20.2503
265	26500	223.15	19.9426
266	26600	223.25	19.6397
267	26700	223.35	19.3415
268	26800	223.45	19.048
269	26900	223.55	18.759
270	27000	223.65	18.4746
271	27100	223.75	18.1946
272	27200	223.85	17.9189
273	27300	223.95	17.6476
274	27400	224.05	17.3805
275	27500	224.15	17.1175
276	27600	224.25	16.8587
277	27700	224.35	16.6039
278	27800	224.45	16.353
279	27900	224.55	16.106
280	28000	224.65	15.8629
281	28100	224.75	15.6235
282	28200	224.85	15.3879
283	28300	224.95	15.1559
284	28400	225.05	14.9275
285	28500	225.15	14.7027
286	28600	225.25	14.4813
287	28700	225.35	14.2634
288	28800	225.45	14.0489
289	28900	225.55	13.8376
290	29000	225.65	13.6296
291	29100	225.75	13.4249
292	29200	225.85	13.2233
293	29300	225.95	13.0248
294	29400	226.05	12.8294
295	29500	226.15	12.637
296	29600	226.25	12.4476
297	29700	226.35	12.2611
298	29800	226.45	12.0775
299	29900	226.55	11.8967
300	30000	226.65	11.7187
301	30100	226.75	11.5434
302	30200	226.85	11.3708
303	30300	226.95	11.2009
304	30400	227.05	11.0336
305	30500	227.15	10.8688
306	30600	227.25	10.7066
307	30700	227.35	10.5469
308	30800	227.45	10.3897
309	30900	227.55	10.2348
310	31000	227.65	10.0823
311	31100	227.75	9.93218
312	31200	227.85	9.78434
313	31300	227.95	9.63876
314	31400	228.05	9.49541
315	31500	228.15	9.35425
316	31600	228.25	9.21526
317	31700	228.35	9.07838
318	31800	228.45	8.9436
319	31900	228.55	8.81088
320	32000	228.65	8.68019
321	32100	228.93	8.55154
322	32200	229.21	8.42495
323	32300	229.49	8.30038
324	32400	229.77	8.17781
325	32500	230.05	8.05719
326	32600	230.33	7.93849
327	32700	230.61	7.82168
328	32800	230.89	7.70674
329	32900	231.17	7.59361
330	33000	231.45	7.48228
331	33100	231.73	7.37272
332	33200	232.01	7.26489
333	33300	232.29	7.15876
334	33400	232.57	7.05431
335	33500	232.85	6.9515
336	33600	233.13	6.85032
337	33700	233.41	6.75072
338	33800	233.69	6.65269
339	33900	233.97	6.5562
340	34000	234.25	6.46122
341	34100	234.53	6.36773
342	34200	234.81	6.2757
343	34300	235.09	6.18511
344	34400	235.37	6.09593
345	34500	235.65	6.00814
346	34600	235.93	5.92172
347	34700	236.21	5.83664
348	34800	236.49	5.75288
349	34900	236.77	5.67042
350	35000	237.05	5.58924
351	35100	237.33	5.50931
352	35200	237.61	5.43062
353	35300	237.89	5.35314
354	35400	238.17	5.27686
355	35500	238.45	5.20175
356	35600	238.73	5.1278
357	35700	239.01	5.05498
358	35800	239.29	4.98329
359	35900	239.57	4.91269
360	36000	239.85	4.84317
361	36100	240.13	4.77471
362	36200	240.41	4.7073
363	36300	240.69	4.64092
364	36400	240.97	4.57555
365	36500	241.25	4.51118
366	36600	241.53	4.44778
367	36700	241.81	4.38535
368	36800	242.09	4.32386
369	36900	242.37	4.26331
370	37000	242.65	4.20367
371	37100	242.93	4.14494
372	37200	243.21	4.08709
373	37300	243.49	4.03011
374	37400	243.77	3.97399
375	37500	244.05	3.91872
376	37600	244.33	3.86427
377	37700	244.61	3.81065
378	37800	244.89	3.75783
379	37900	245.17	3.7058
380	38000	245.45	3.65455
381	38100	245.73	3.60406
382	38200	246.01	3.55433
383	38300	246.29	3.50534
384	38400	246.57	3.45708
385	38500	246.85	3.40954
386	38600	247.13	3.3627
387	38700	247.41	3.31656
388	38800	247.69	3.27111
389	38900	247.97	3.22632
390	39000	248.25	3.1822
391	39100	248.53	3.13874
392	39200	248.81	3.09591
393	39300	249.09	3.05372
394	39400	249.37	3.01214
395	39500	249.65	2.97118
396	39600	249.93	2.93082
397	39700	250.21	2.89105
398	39800	250.49	2.85187
399	39900	250.77	2.81326
400	40000	251.05	2.77522
401	40100	251.33	2.73773
402	40200	251.61	2.70079
403	40300	251.89	2.66438
404	40400	252.17	2.62851
405	40500	252.45	2.59316
406	40600	252.73	2.55832
407	40700	253.01	2.52399
408	40800	253.29	2.49016
409	40900	253.57	2.45682
410	41000	253.85	2.42395
411	41100	254.13	2.39157
412	41200	254.41	2.35965
413	41300	254.69	2.32819
414	41400	254.97	2.29719
415	41500	255.25	2.26663
416	41600	255.53	2.23651
417	41700	255.81	2.20683
418	41800	256.09	2.17757
419	41900	256.37	2.14873
420	42000	256.65	2.1203
421	42100	256.93	2.09228
422	42200	257.21	2.06466
423	42300	257.49	2.03743
424	42400	257.77	2.01059
425	42500	258.05	1.98413
426	42600	258.33	1.95805
427	42700	258.61	1.93234
428	42800	258.89	1.907
429	42900	259.17	1.88201
430	43000	259.45	1.85738
431	43100	259.73	1.83309
432	43200	260.01	1.80915
433	43300	260.29	1.78555
434	43400	260.57	1.76228
435	43500	260.85	1.73934
436	43600	261.13	1.71672
437	43700	261.41	1.69442
438	43800	261.69	1.67243
439	43900	261.97	1.65075
440	44000	262.25	1.62937
441	44100	262.53	1.6083
442	44200	262.81	1.58751
443	44300	263.09	1.56702
444	44400	263.37	1.54682
445	44500	263.65	1.52689
446	44600	263.93	1.50724
447	44700	264.21	1.48787
448	44800	264.49	1.46877
449	44900	264.77	1.44993
450	45000	265.05	1.43135
451	45100	265.33	1.41303
452	45200	265.61	1.39496
453	45300	265.89	1.37714
454	45400	266.17	1.35957
455	45500	266.45	1.34224
456	45600	266.73	1.32515
457	45700	267.01	1.30829
458	45800	267.29	1.29167
459	45900	267.57	1.27527
460	46000	267.85	1.2591
461	46100	268.13	1.24315
462	46200	268.41	1.22742
463	46300	268.69	1.21191
464	46400	268.97	1.1966
465	46500	269.25	1.18151
466	46600	269.53	1.16662
467	46700	269.81	1.15193
468	46800	270.09	1.13745
469	46900	270.37	1.12316
470	47000	270.65	1.10906
471	47100	270.65	1.09515
472	47200	270.65	1.08141
473	47300	270.65	1.06785
474	47400	270.65	1.05446
475	47500	270.65	1.04123
476	47600	270.65	1.02817
477	47700	270.65	1.01527
478	47800	270.65	1.00254
479	47900	270.65	0.989962
480	48000	270.65	0.977545
481	48100	270.65	0.965283
482	48200	270.65	0.953176
483	48300	270.65	0.94122
484	48400	270.65	0.929414
485	48500	270.65	0.917756
486	48600	270.65	0.906244
487	48700	270.65	0.894877
488	48800	270.65	0.883652
489	48900	270.65	0.872568
490	49000	270.65	0.861623
491	49100	270.65	0.850815
492	49200	270.65	0.840143
493	49300	270.65	0.829605
494	49400	270.65	0.819199
495	49500	270.65	0.808924
496	49600	270.65	0.798777
497	49700	270.65	0.788758
498	49800	270.65	0.778864
499	49900	270.65	0.769095
500	50000	270.65	0.759448
501	50100	270.65	0.749922
502	50200	270.65	0.740515
503	50300	270.65	0.731227
504	50400	270.65	0.722055
505	50500	270.65	0.712998
506	50600	270.65	0.704054
507	50700	270.65	0.695223
508	50800	270.65	0.686503
509	50900	270.65	0.677892
510	51000	270.65	0.669389
511	51100	270.37	0.660988
512	51200	270.09	0.652684
513	51300	269.81	0.644476
514	51400	269.53	0.636363
515	51500	269.25	0.628344
516	51600	268.97	0.620418
517	51700	268.69	0.612583
518	51800	268.41	0.60484
519	51900	268.13	0.597186
520	52000	267.85	0.589622
521	52100	267.57	0.582145
522	52200	267.29	0.574756
523	52300	267.01	0.567453
524	52400	266.73	0.560235
525	52500	266.45	0.553101
526	52600	266.17	0.546051
527	52700	265.89	0.539084
528	52800	265.61	0.532198
529	52900	265.33	0.525393
530	53000	265.05	0.518668
531	53100	264.77	0.512022
532	53200	264.49	0.505454
533	53300	264.21	0.498964
534	53400	263.93	0.492551
535	53500	263.65	0.486213
536	53600	263.37	0.47995
537	53700	263.09	0.473761
538	53800	262.81	0.467646
539	53900	262.53	0.461603
540	54000	262.25	0.455632
541	54100	261.97	0.449731
542	54200	261.69	0.443902
543	54300	261.41	0.438141
544	54400	261.13	0.432449
545	54500	260.85	0.426826
546	54600	260.57	0.421269
547	54700	260.29	0.415779
548	54800	260.01	0.410354
549	54900	259.73	0.404995
550	55000	259.45	0.3997
551	55100	259.17	0.394469
552	55200	258.89	0.3893
553	55300	258.61	0.384194
554	55400	258.33	0.379149
555	55500	258.05	0.374166
556	55600	257.77	0.369242
557	55700	257.49	0.364378
558	55800	257.21	0.359573
559	55900	256.93	0.354826
560	56000	256.65	0.350137
561	56100	256.37	0.345504
562	56200	256.09	0.340928
563	56300	255.81	0.336408
564	56400	255.53	0.331943
565	56500	255.25	0.327532
566	56600	254.97	0.323175
567	56700	254.69	0.318871
568	56800	254.41	0.31462
569	56900	254.13	0.310421
570	57000	253.85	0.306274
571	57100	253.57	0.302178
572	57200	253.29	0.298131
573	57300	253.01	0.294135
574	57400	252.73	0.290188
575	57500	252.45	0.28629
576	57600	252.17	0.282439
577	57700	251.89	0.278637
578	57800	251.61	0.274881
579	57900	251.33	0.271172
580	58000	251.05	0.267509
581	58100	250.77	0.263891
582	58200	250.49	0.260318
583	58300	250.21	0.25679
584	58400	249.93	0.253306
585	58500	249.65	0.249865
586	58600	249.37	0.246467
587	58700	249.09	0.243112
588	58800	248.81	0.239798
589	58900	248.53	0.236526
590	59000	248.25	0.233296
591	59100	247.97	0.230105
592	59200	247.69	0.226955
593	59300	247.41	0.223844
594	59400	247.13	0.220773
595	59500	246.85	0.21774
596	59600	246.57	0.214746
597	59700	246.29	0.211789
598	59800	246.01	0.20887
599	59900	245.73	0.205988
600	60000	245.45	0.203143
601	60100	245.17	0.200333
602	60200	244.89	0.197559
603	60300	244.61	0.194821
604	60400	244.33	0.192117
605	60500	244.05	0.189448
606	60600	243.77	0.186813
607	60700	243.49	0.184212
608	60800	243.21	0.181644
609	60900	242.93	0.179109
610	61000	242.65	0.176606
611	61100	242.37	0.174136
612	61200	242.09	0.171697
613	61300	241.81	0.16929
614	61400	241.53	0.166913
615	61500	241.25	0.164568
616	61600	240.97	0.162252
617	61700	240.69	0.159967
618	61800	240.41	0.157711
619	61900	240.13	0.155485
620	62000	239.85	0.153287
621	62100	239.57	0.151118
622	62200	239.29	0.148977
623	62300	239.01	0.146864
624	62400	238.73	0.144778
625	62500	238.45	0.14272
626	62600	238.17	0.140689
627	62700	237.89	0.138684
628	62800	237.61	0.136705
629	62900	237.33	0.134753
630	63000	237.05	0.132826
631	63100	236.77	0.130924
632	63200	236.49	0.129047
633	63300	236.21	0.127196
634	63400	235.93	0.125368
635	63500	235.65	0.123565
636	63600	235.37	0.121785
637	63700	235.09	0.120029
638	63800	234.81	0.118297
639	63900	234.53	0.116587
640	64000	234.25	0.1149
641	64100	233.97	0.113235
642	64200	233.69	0.111593
643	64300	233.41	0.109973
644	64400	233.13	0.108374
645	64500	232.85	0.106796
646	64600	232.57	0.10524
647	64700	232.29	0.103704
648	64800	232.01	0.102189
649	64900	231.73	0.100695
650	65000	231.45	0.0992203
651	65100	231.17	0.0977656
652	65200	230.89	0.0963306
653	65300	230.61	0.0949149
654	65400	230.33	0.0935183
655	65500	230.05	0.0921406
656	65600	229.77	0.0907816
657	65700	229.49	0.089441
658	65800	229.21	0.0881186
659	65900	228.93	0.0868141
660	66000	228.65	0.0855275
661	66100	228.37	0.0842583
662	66200	228.09	0.0830064
663	66300	227.81	0.0817717
664	66400	227.53	0.0805538
665	66500	227.25	0.0793526
666	66600	226.97	0.0781679
667	66700	226.69	0.0769994
668	66800	226.41	0.075847
669	66900	226.13	0.0747104
670	67000	225.85	0.0735895
671	67100	225.57	0.0724841
672	67200	225.29	0.0713939
673	67300	225.01	0.0703187
674	67400	224.73	0.0692585
675	67500	224.45	0.068213
676	67600	224.17	0.0671819
677	67700	223.89	0.0661652
678	67800	223.61	0.0651626
679	67900	223.33	0.064174
680	68000	223.05	0.0631992
681	68100	222.77	0.062238
682	68200	222.49	0.0612902
683	68300	222.21	0.0603557
684	68400	221.93	0.0594343
685	68500	221.65	0.0585259
686	68600	221.37	0.0576302
687	68700	221.09	0.056747
688	68800	220.81	0.0558764
689	68900	220.53	0.055018
690	69000	220.25	0.0541717
691	69100	219.97	0.0533374
692	69200	219.69	0.0525149
693	69300	219.41	0.0517041
694	69400	219.13	0.0509047
695	69500	218.85	0.0501168
696	69600	218.57	0.04934
697	69700	218.29	0.0485743
698	69800	218.01	0.0478196
699	69900	217.73	0.0470756
700	70000	217.45	0.0463422
701	70100	217.17	0.0456194
702	70200	216.89	0.0449069
703	70300	216.61	0.0442046
704	70400	216.33	0.0435125
705	70500	216.05	0.0428303
706	70600	215.77	0.0421579
707	70700	215.49	0.0414952
708	70800	215.21	0.0408422
709	70900	214.93	0.0401985
710	71000	214.65	0.0395642
711	71100	214.45	0.0389392
712	71200	214.25	0.0383235
713	71300	214.05	0.037717
714	71400	213.85	0.0371195
715	71500	213.65	0.036531
716	71600	213.45	0.0359512
717	71700	213.25	0.0353801
718	71800	213.05	0.0348176
719	71900	212.85	0.0342634
720	72000	212.65	0.0337176
721	72100	212.45	0.03318
722	72200	212.25	0.0326505
723	72300	212.05	0.0321289
724	72400	211.85	0.0316152
725	72500	211.65	0.0311092
726	72600	211.45	0.0306109
727	72700	211.25	0.03012
728	72800	211.05	0.0296366
729	72900	210.85	0.0291605
730	73000	210.65	0.0286917
731	73100	210.45	0.0282299
732	73200	210.25	0.0277751
733	73300	210.05	0.0273272
734	73400	209.85	0.0268861
735	73500	209.65	0.0264518
736	73600	209.45	0.026024
737	73700	209.25	0.0256028
738	73800	209.05	0.025188
739	73900	208.85	0.0247795
740	74000	208.65	0.0243773
741	74100	208.45	0.0239812
742	74200	208.25	0.0235912
743	74300	208.05	0.0232071
744	74400	207.85	0.022829
745	74500	207.65	0.0224567
746	74600	207.45	0.02209
747	74700	207.25	0.0217291
748	74800	207.05	0.0213737
749	74900	206.85	0.0210237
750	75000	206.65	0.0206792
751	75100	206.45	0.02034
752	75200	206.25	0.020006
753	75300	206.05	0.0196772
754	75400	205.85	0.0193535
755	75500	205.65	0.0190348
756	75600	205.45	0.018721
757	75700	205.25	0.0184121
758	75800	205.05	0.0181081
759	75900	204.85	0.0178087
760	76000	204.65	0.017514
761	76100	204.45	0.017224
762	76200	204.25	0.0169384
763	76300	204.05	0.0166573
764	76400	203.85	0.0163806
765	76500	203.65	0.0161082
766	76600	203.45	0.0158401
767	76700	203.25	0.0155762
768	76800	203.05	0.0153165
769	76900	202.85	0.0150608
770	77000	202.65	0.0148092
771	77100	202.45	0.0145615
772	77200	202.25	0.0143177
773	77300	202.05	0.0140778
774	77400	201.85	0.0138416
775	77500	201.65	0.0136092
776	77600	201.45	0.0133805
777	77700	201.25	0.0131554
778	77800	201.05	0.0129338
779	77900	200.85	0.0127158
780	78000	200.65	0.0125012
781	78100	200.45	0.0122901
782	78200	200.25	0.0120823
783	78300	200.05	0.0118778
784	78400	199.85	0.0116766
785	78500	199.65	0.0114786
786	78600	199.45	0.0112837
787	78700	199.25	0.011092
788	78800	199.05	0.0109034
789	78900	198.85	0.0107177
790	79000	198.65	0.0105351
791	79100	198.45	0.0103554
792	79200	198.25	0.0101785
793	79300	198.05	0.0100045
794	79400	197.85	0.00983336
795	79500	197.65	0.00966494
796	79600	197.45	0.00949924
797	79700	197.25	0.00933621
798	79800	197.05	0.00917582
799	79900	196.85	0.00901803
800	80000	196.65	0.0088628
801	80100	196.45	0.00871008
802	80200	196.25	0.00855984
803	80300	196.05	0.00841205
804	80400	195.85	0.00826666
805	80500	195.65	0.00812363
806	80600	195.45	0.00798294
807	80700	195.25	0.00784455
808	80800	195.05	0.00770842
809	80900	194.85	0.00757451
810	81000	194.65	0.0074428
811	81100	194.45	0.00731324
812	81200	194.25	0.00718581
813	81300	194.05	0.00706047
814	81400	193.85	0.0069372
815	81500	193.65	0.00681595
816	81600	193.45	0.0066967
817	81700	193.25	0.00657941
818	81800	193.05	0.00646406
819	81900	192.85	0.00635062
820	82000	192.65	0.00623905
821	82100	192.45	0.00612933
822	82200	192.25	0.00602143
823	82300	192.05	0.00591532
824	82400	191.85	0.00581097
825	82500	191.65	0.00570835
826	82600	191.45	0.00560745
827	82700	191.25	0.00550822
828	82800	191.05	0.00541065
829	82900	190.85	0.00531471
830	83000	190.65	0.00522037
831	83100	190.45	0.00512761
832	83200	190.25	0.0050364
833	83300	190.05	0.00494672
834	83400	189.85	0.00485855
835	83500	189.65	0.00477186
836	83600	189.45	0.00468662
837	83700	189.25	0.00460282
838	83800	189.05	0.00452044
839	83900	188.85	0.00443944
840	84000	188.65	0.00435981
841	84100	188.45	0.00428153
842	84200	188.25	0.00420457
843	84300	188.05	0.00412891
844	84400	187.85	0.00405454
845	84500	187.65	0.00398143
846	84600	187.45	0.00390956
847	84700	187.25	0.00383892
848	84800	187.05	0.00376948
849	84900	186.946	0.00370123
850	85000	186.946	0.0036342
851	85100	186.946	0.00356839
852	85200	186.946	0.00350378
853	85300	186.946	0.00344033
854	85400	186.946	0.00337803
855	85500	186.946	0.00331686
856	85600	186.946	0.0032568
857	85700	186.946	0.00319782
858	85800	186.946	0.00313991
859	85900	186.946	0.00308305
860	86000	186.946	0.00302723
