         471
      309.978  7.54872e+13
      310.137  6.72114e+13
      310.297  6.84035e+13
      310.456  9.11817e+13
      310.616  1.14216e+14
      310.775  1.25447e+14
      310.934  1.32452e+14
      311.093  1.32915e+14
      311.252  1.31388e+14
      311.411  1.28915e+14
      311.570  1.29654e+14
      311.729  1.18659e+14
      311.888  1.09211e+14
      312.046  9.84920e+13
      312.205  9.66693e+13
      312.363  1.04413e+14
      312.522  1.09783e+14
      312.680  1.12068e+14
      312.838  1.09714e+14
      312.997  1.14039e+14
      313.155  1.13901e+14
      313.313  1.11280e+14
      313.471  1.08384e+14
      313.628  1.10157e+14
      313.786  1.19654e+14
      313.944  1.29930e+14
      314.101  1.35615e+14
      314.259  1.28511e+14
      314.416  1.03546e+14
      314.574  8.55364e+13
      314.731  8.56251e+13
      314.888  1.08453e+14
      315.045  1.19507e+14
      315.202  1.25083e+14
      315.359  1.22955e+14
      315.516  1.20502e+14
      315.673  1.11418e+14
      315.830  9.28763e+13
      315.987  7.77729e+13
      316.143  7.42360e+13
      316.300  8.66201e+13
      316.456  9.91028e+13
      316.612  1.08472e+14
      316.769  1.12472e+14
      316.925  1.15457e+14
      317.008  1.27438e+14
      317.164  1.40157e+14
      317.320  1.49083e+14
      317.476  1.45536e+14
      317.632  1.43901e+14
      317.788  1.32206e+14
      317.944  1.11319e+14
      318.099  9.06398e+13
      318.255  8.91324e+13
      318.410  9.71324e+13
      318.565  1.07950e+14
      318.721  1.17142e+14
      318.876  1.30511e+14
      319.031  1.31181e+14
      319.186  1.15980e+14
      319.341  9.94082e+13
      319.496  1.01270e+14
      319.651  1.13605e+14
      319.806  1.27526e+14
      319.961  1.32965e+14
      320.115  1.37704e+14
      320.270  1.37132e+14
      320.424  1.46147e+14
      320.579  1.51073e+14
      320.733  1.49290e+14
      320.887  1.36531e+14
      321.042  1.17802e+14
      321.196  1.03014e+14
      321.350  9.65314e+13
      321.504  1.02029e+14
      321.658  1.10709e+14
      321.811  1.26058e+14
      321.965  1.36354e+14
      322.119  1.37152e+14
      322.273  1.28511e+14
      322.426  1.21369e+14
      322.580  1.15694e+14
      322.733  1.05763e+14
      322.886  9.59895e+13
      323.040  9.89649e+13
      323.193  1.09684e+14
      323.346  1.14728e+14
      323.499  1.11290e+14
      323.652  1.08226e+14
      323.805  1.14551e+14
      323.958  1.23113e+14
      324.110  1.31132e+14
      324.263  1.35014e+14
      324.416  1.36117e+14
      324.568  1.39359e+14
      324.721  1.35851e+14
      324.873  1.29378e+14
      325.026  1.24216e+14
      325.178  1.29999e+14
      325.330  1.35723e+14
      325.482  1.49063e+14
      325.634  1.61171e+14
      325.786  1.72945e+14
      325.938  1.77023e+14
      326.090  1.78019e+14
      326.242  1.75723e+14
      326.394  1.65260e+14
      326.545  1.62423e+14
      326.697  1.66038e+14
      326.848  1.74905e+14
      327.000  1.72275e+14
      327.151  1.63960e+14
      327.302  1.62206e+14
      327.454  1.67605e+14
      327.605  1.68629e+14
      327.756  1.65043e+14
      327.907  1.58984e+14
      328.058  1.59398e+14
      328.209  1.57831e+14
      328.360  1.60570e+14
      328.510  1.56137e+14
      328.661  1.47378e+14
      328.812  1.44236e+14
      328.962  1.58285e+14
      329.113  1.76363e+14
      329.263  1.87240e+14
      329.414  1.90216e+14
      329.564  1.93211e+14
      329.714  1.93122e+14
      329.864  1.94147e+14
      330.014  2.01920e+14
      330.164  1.98353e+14
      330.314  1.88629e+14
      330.464  1.69910e+14
      330.614  1.57201e+14
      330.764  1.55093e+14
      330.913  1.62856e+14
      331.063  1.76363e+14
      331.213  1.75418e+14
      331.362  1.67152e+14
      331.511  1.61112e+14
      331.661  1.65290e+14
      331.810  1.75191e+14
