6
300.0,   1.5, 0.02,  4, 2,  0.080132, 1.492
350.0,   1.5, 0.02,  4, 2,  0.080132, 1.492
400.0,   1.5, 0.02,  4, 2,  0.080132, 1.492
450.0,   1.5, 0.02,  4, 2,  0.080132, 1.492
500.0,   1.5, 0.02,  4, 2,  0.080132, 1.492
550.0,   1.5, 0.02,  4, 2,  0.080132, 1.492
