6
300.0,   1.5, 0.02,  4, 2,  0.7054, 2.075
350.0,   1.5, 0.02,  4, 2,  0.7054, 2.075
400.0,   1.5, 0.02,  4, 2,  0.7054, 2.075
450.0,   1.5, 0.02,  4, 2,  0.7054, 2.075
500.0,   1.5, 0.02,  4, 2,  0.7054, 2.075
550.0,   1.5, 0.02,  4, 2,  0.7054, 2.075
