      Inputs used to create aerosol file (all wvls in nm):
      Aerosols interpolated: T
      Aerosol RefWavelength:  770.000
      Band Lo Wvl  :  773.389   Aero Lo Wvl  :  760.000
      Band Hi Wvl  :  773.395   Aero Hi Wvl  :  780.000
      Band Res     :    0.006   Aero Res     :   20.000
      Band Num Wvls:        2   Aero Num Wvls:        2
      PSD Index      :         4
      PSD parameter 1:   0.12300
      PSD parameter 2:   1.48600
      PSD parameter 3:   0.00000
   ------------------------------------------------------------------------------------------------------------------------------------
      Wvl idx       Wvl (um)
        Ref#   0.77000000000E+00
         Ext Coeff           Scat Coeff              SSA
      0.49383456973E-01   0.46974771779E-01   0.95122485661E+00
                 ----------------Particle Size Distribution Characteristics----------------
        Normalization       Geom Xsection        Geom. Volume     Effective radius    Effective variance
      0.10003277889E+01   0.65022083432E-01   0.15785365496E-01   0.18207697288E+00   0.16986545561E+00
   ------------------------------------------------------------------------------------------------------------------------------------
      Wvl idx       Wvl (um)
        0001   0.78000000000E+00
         Ext Coeff           Scat Coeff              SSA               Asym Par       Num of Expan Coeffs
      0.48084196353E-01   0.45719063275E-01   0.95081267325E+00   0.58737065186E+00           82
      Moment                                             Expan Coeffs (a1,a2,a3,a4,b1,b2)
       0000   0.10000000000E+01   0.00000000000E+00   0.00000000000E+00   0.81439897161E+00   0.00000000000E+00  -0.00000000000E+00
       0001   0.17621119556E+01   0.00000000000E+00   0.00000000000E+00   0.19467253101E+01   0.00000000000E+00  -0.00000000000E+00
       0002   0.15833470472E+01   0.35528289329E+01   0.30870511933E+01   0.15677576660E+01   0.43877665219E+00  -0.10007306955E+00
       0003   0.94692241924E+00   0.16195039931E+01   0.15162885293E+01   0.98897602432E+00   0.28604464731E+00  -0.20199489138E+00
       0004   0.50525205851E+00   0.82414405924E+00   0.72318229523E+00   0.48815054205E+00   0.13943474771E+00  -0.10025619532E+00
       0005   0.23043572562E+00   0.32792816612E+00   0.29952136461E+00   0.23020394412E+00   0.69998055540E-01  -0.68376749084E-01
       0006   0.10502717827E+00   0.15057996886E+00   0.13271050068E+00   0.99644516255E-01   0.24352205718E-01  -0.29543124305E-01
       0007   0.43181954866E-01   0.55117839467E-01   0.49955913212E-01   0.42271075329E-01   0.13016847641E-01  -0.15124414526E-01
       0008   0.19102671599E-01   0.25621598435E-01   0.22576924954E-01   0.17823321261E-01   0.40664638441E-02  -0.62579840792E-02
       0009   0.75173416811E-02   0.87935330923E-02   0.79865830641E-02   0.72834320891E-02   0.24975581534E-02  -0.24814399805E-02
       0010   0.35223320645E-02   0.45228355929E-02   0.40284995527E-02   0.32482854043E-02   0.66983226043E-03  -0.10067778948E-02
       0011   0.14075737671E-02   0.14999637786E-02   0.14259951072E-02   0.13968145136E-02   0.41800984570E-03  -0.25017152854E-03
       0012   0.78368078880E-03   0.96900392660E-03   0.88781708715E-03   0.73103298321E-03   0.24481232770E-04  -0.15070689496E-03
       0013   0.33288388158E-03   0.33482070521E-03   0.34515974385E-03   0.35602507801E-03   0.23079203692E-04  -0.21953206442E-04
       0014   0.22336774825E-03   0.27081086142E-03   0.24227773613E-03   0.20676485905E-03  -0.45388890103E-04  -0.67652208213E-04
       0015   0.87805346624E-04   0.90955493515E-04   0.92082321358E-04   0.96060890963E-04  -0.96669334012E-05  -0.26387752761E-04
       0016   0.57852500327E-04   0.70702163500E-04   0.54765248250E-04   0.47125646641E-04  -0.97979378914E-05  -0.36762693843E-04
       0017   0.17718107210E-04   0.18275767698E-04   0.16988670227E-04   0.18380740541E-04   0.27513791970E-05  -0.98085922409E-05
       0018   0.11840617908E-04   0.14463391756E-04   0.10082532527E-04   0.85210834524E-05   0.22817119884E-05  -0.85330579698E-05
       0019   0.31396921068E-05   0.29543187520E-05   0.28764464819E-05   0.33046905395E-05   0.17387418831E-05  -0.75970775386E-06
       0020   0.23966301833E-05   0.29441256157E-05   0.22173782535E-05   0.17934009813E-05   0.90684363027E-06  -0.11592915857E-05
       0021   0.50604067088E-06   0.38760781572E-06   0.48075271813E-06   0.61195462784E-06   0.35811439311E-06   0.25683166300E-06
       0022   0.52880793535E-06   0.65762367734E-06   0.54778159544E-06   0.43208578309E-06   0.15457085158E-06  -0.14159262505E-06
       0023   0.91120428379E-07   0.49917591559E-07   0.90142374780E-07   0.13323781519E-06   0.68315422975E-07   0.12327256501E-06
       0024   0.14571830587E-06   0.18147196676E-06   0.15674858209E-06   0.12638972351E-06   0.24419550899E-07  -0.38051608809E-07
       0025   0.22026245477E-07   0.11996514098E-07   0.23369060282E-07   0.37358568922E-07   0.16878085934E-07   0.30654801085E-07
       0026   0.47192417810E-07   0.58088205387E-07   0.43718732694E-07   0.37073012304E-07   0.64329316168E-08  -0.22231973552E-07
       0027   0.74604500268E-08   0.59221867659E-08   0.66050744503E-08   0.10869114586E-07   0.30732696685E-08   0.33601716229E-08
       0028   0.15930721151E-07   0.19031301943E-07   0.98106512709E-08   0.85848466161E-08   0.36948274908E-08  -0.91431289839E-08
       0029   0.24931650971E-09   0.27738484773E-09   0.10257723438E-08   0.18778012019E-08  -0.85546198199E-09   0.89584109342E-09
       0030   0.30017373431E-08   0.36195103525E-08  -0.25749692529E-09  -0.30201203864E-09   0.71316848064E-09  -0.24824891303E-08
       0031  -0.31599730254E-09  -0.35473911592E-09  -0.13502573776E-09   0.43953196551E-10   0.52986604592E-10   0.43669346161E-09
       0032   0.69022787052E-09   0.77364201050E-09  -0.32126608386E-11   0.45224024178E-12   0.27202246075E-11  -0.47085131776E-09
       0033   0.20857276409E-10   0.21801931908E-10   0.37532089295E-10   0.35272874899E-10   0.54184076473E-10   0.12914640304E-10
       0034   0.10106016284E-10   0.10968048660E-10   0.91874874342E-11   0.86206198430E-11   0.59514214041E-11  -0.87948965598E-12
       0035   0.23328752125E-11   0.25258529066E-11   0.21170503427E-11   0.19877350634E-11   0.10988527236E-11  -0.31115130210E-12
       0036   0.53816629972E-12   0.58420341235E-12   0.49206586968E-12   0.45851300187E-12   0.20348391546E-12  -0.62276763224E-13
       0037   0.74679845641E-13   0.91797847046E-13   0.79354307903E-13   0.63198144634E-13   0.37527743774E-13  -0.11597663457E-13
       0038  -0.12295459789E-12  -0.11044215820E-12  -0.10427757684E-12  -0.11564143740E-12   0.89270959598E-14  -0.33669263059E-14
       0039  -0.25212514368E-12  -0.24276141605E-12  -0.26292782443E-12  -0.27305848554E-12   0.47500448438E-14  -0.33827091900E-14
       0040  -0.40745141636E-12  -0.40016966465E-12  -0.37166605569E-12  -0.37885710194E-12   0.45195890297E-14  -0.27992144506E-14
       0041  -0.49526225135E-12  -0.49099686069E-12  -0.52861201581E-12  -0.53356147625E-12   0.44749952861E-14  -0.37788422134E-14
       0042  -0.64956070037E-12  -0.64685896995E-12  -0.59954852116E-12  -0.60252367332E-12   0.45605229292E-14  -0.30917734234E-14
       0043  -0.69970721925E-12  -0.69839216253E-12  -0.75127894979E-12  -0.75268047003E-12   0.45007744956E-14  -0.39327668008E-14
       0044  -0.84482421059E-12  -0.84338898041E-12  -0.78211023399E-12  -0.78345403082E-12   0.43558297942E-14  -0.31403129112E-14
       0045  -0.85477154868E-12  -0.85305801819E-12  -0.91860292476E-12  -0.92024391579E-12   0.46322236593E-14  -0.40432313056E-14
       0046  -0.97983340192E-12  -0.97606932427E-12  -0.90599809431E-12  -0.90933250513E-12   0.50508600585E-14  -0.33380841988E-14
       0047  -0.94672750542E-12  -0.94024601673E-12  -0.10131545322E-11  -0.10201659396E-11   0.50424473538E-14  -0.42511237634E-14
       0048  -0.10398342343E-11  -0.10292900577E-11  -0.95648476814E-12  -0.96651137614E-12   0.49567862236E-14  -0.32798532380E-14
       0049  -0.96604560289E-12  -0.95373175214E-12  -0.10276052174E-11  -0.10411593462E-11   0.49849796094E-14  -0.41277013221E-14
       0050  -0.10195518475E-11  -0.10044743906E-11  -0.93226457308E-12  -0.94616198557E-12   0.49441298838E-14  -0.30089547373E-14
