      Inputs used to create aerosol file (all wvls in nm):
      Aerosols interpolated: T
      Aerosol RefWavelength:  770.000
      Band Lo Wvl  :  773.389   Aero Lo Wvl  :  760.000
      Band Hi Wvl  :  773.395   Aero Hi Wvl  :  780.000
      Band Res     :    0.006   Aero Res     :   20.000
      Band Num Wvls:        2   Aero Num Wvls:        2
      PSD Index      :         4
      PSD parameter 1:   0.82600
      PSD parameter 2:   2.00500
      PSD parameter 3:   0.00000
   ------------------------------------------------------------------------------------------------------------------------------------
      Wvl idx       Wvl (um)
        Ref#   0.77000000000E+00
         Ext Coeff           Scat Coeff              SSA
      0.64791822059E+01   0.57764754021E+01   0.89154390455E+00
                 ----------------Particle Size Distribution Characteristics----------------
        Normalization       Geom Xsection        Geom. Volume     Effective radius    Effective variance
      0.85976257710E+00   0.24773348284E+01   0.37996772483E+01   0.11503321648E+01   0.10236106935E+00
   ------------------------------------------------------------------------------------------------------------------------------------
      Wvl idx       Wvl (um)
        0001   0.78000000000E+00
         Ext Coeff           Scat Coeff              SSA               Asym Par       Num of Expan Coeffs
      0.64726968352E+01   0.57960326718E+01   0.89545869664E+00   0.74361099645E+00           82
      Moment                                             Expan Coeffs (a1,a2,a3,a4,b1,b2)
       0000   0.10000000000E+01   0.00000000000E+00   0.00000000000E+00   0.90690964320E+00   0.00000000000E+00  -0.00000000000E+00
       0001   0.22308329894E+01   0.00000000000E+00   0.00000000000E+00   0.22855418458E+01   0.00000000000E+00  -0.00000000000E+00
       0002   0.31754292992E+01   0.41005230880E+01   0.38832504499E+01   0.30762413204E+01  -0.84241351399E-01   0.69662874083E-01
       0003   0.34004824138E+01   0.38742974345E+01   0.39065603387E+01   0.34763559936E+01  -0.34563863485E-01  -0.47033225625E-01
       0004   0.38823054389E+01   0.42103174623E+01   0.40685609757E+01   0.38260197949E+01  -0.61741968335E-01   0.89333279965E-01
       0005   0.40209281744E+01   0.42234500437E+01   0.41960589887E+01   0.40294434223E+01   0.33196187966E-01  -0.14403753274E+00
       0006   0.42262776761E+01   0.44628054008E+01   0.44138996094E+01   0.42228727554E+01  -0.30600664905E-01   0.58392653646E-01
       0007   0.42886644690E+01   0.43947804794E+01   0.43580833290E+01   0.42993873426E+01   0.94824007850E-01  -0.17589574391E+00
       0008   0.42526779356E+01   0.44994606605E+01   0.44499669540E+01   0.42510478075E+01   0.19841130874E-01   0.86159110381E-02
       0009   0.42148875747E+01   0.42507585200E+01   0.42146762350E+01   0.42243880493E+01   0.93952947411E-01  -0.18151685536E+00
